dt,s1,s2,s1_norm,s2_norm,s1_ma10,s1_ma30,s1_ma60,s2_ma10,s2_ma30,s2_ma60
2015-06-18,141,45.99172501446602,0.2708659036320372,0.4646318526387418,0.45029055185354283,0.41948996092044344,0.41920180570381355,0.47895629528188516,0.4519942807723986,0.44760741253461167
2015-06-19,156,29.72608006850346,0.2996814252950199,0.300308015182559,0.4443353440431929,0.42051451280179397,0.4160641155671777,0.46987154311262225,0.4481511859152999,0.4463279742418986
2015-06-20,113,28.536632834372863,0.2170769298611362,0.28829161284417537,0.4066830624035623,0.41507158093211943,0.4133426496323404,0.44231111971033527,0.4437016300314434,0.4428501659570086
2015-06-21,250,37.05772762424895,0.4802586943830447,0.3743760564584376,0.39458054330510955,0.4218592371460665,0.4143031670211066,0.42144472352983103,0.4403878259838346,0.4431569623208707
2015-06-22,187,36.89669699665431,0.35923350339851745,0.3727492429651985,0.39342792243859026,0.42762234147866296,0.4159040293357167,0.4145055854157146,0.4453440889741002,0.4435102959376665
2015-06-23,185,29.53675745714522,0.35539143384345306,0.2983953816461105,0.4024567858929915,0.424932892790118,0.4181132193298787,0.4130237159720475,0.439805217052965,0.4440204300859535
2015-06-24,232,55.15620965938837,0.4456800683874655,0.5572161485682866,0.38881743897251303,0.4176329606354957,0.42157108192943665,0.41636974524653086,0.4359571048579394,0.4487621228181341
2015-06-25,178,34.5164594829427,0.3419441904007278,0.3487028701586077,0.3840148520286826,0.41212599427323676,0.4230118580125858,0.4068250052461395,0.42810787529569755,0.4485162630545151
2015-06-26,276,54.13086736614939,0.5302055985988814,0.5468576180033505,0.38824112853925336,0.4159040293357167,0.422563616564495,0.40878504044450603,0.4330336454121641,0.44836476311548
2015-06-27,115,23.784020894564257,0.22091899941620055,0.240278304150672,0.35212567472164835,0.410589166451211,0.41600008107459335,0.37918071026161393,0.4268397512802797,0.44157231302385186
2015-06-28,178,42.25724403536613,0.3419441904007278,0.42690422195262256,0.35923350339851745,0.41167775282514596,0.4149114947006584,0.375407947193002,0.4288320900753141,0.442737723007957
2015-06-29,286,60.534725727142416,0.5494159463742031,0.6115526598476911,0.38420695550643574,0.4239723754013519,0.4157119258579635,0.40653241165951526,0.4422481757296163,0.44383343730113395
2015-06-30,96,18.38961104087479,0.18441933864308915,0.1857812257431092,0.3809411963846311,0.4147514084691974,0.41417509803593777,0.3962813729494087,0.43523989306720623,0.4416623658819775
2015-07-01,295,59.86653849081014,0.5667052593719928,0.6048022917449732,0.3895858528835259,0.41724875367998926,0.4178570813595411,0.4193239964780622,0.4401718367862821,0.4452026866813298
2015-07-02,155,40.525122956785495,0.2977603905174877,0.40940545178293664,0.38343854159542284,0.4084119937033412,0.41824128831504753,0.422989617359836,0.4362371811561579,0.44703899347816345
2015-07-03,255,45.54718535582126,0.4898638682707056,0.46014088638116957,0.39688578503814814,0.41154968383997714,0.4161281500597621,0.43916416783334195,0.4381204762215755,0.4465356604425487
2015-07-04,112,21.192869580628734,0.21515589508360403,0.21410117261054182,0.373833367707762,0.40303309632625106,0.4131825634008795,0.4048526702375674,0.4265203926727961,0.4441842019748738
2015-07-05,169,34.81316309935539,0.3246548774029382,0.351700321350862,0.372104436407983,0.4040576482076016,0.40834795921075684,0.40515241535679286,0.42565225546065893,0.43902330321101535
2015-07-06,390,74.18665594971529,0.7492035632375498,0.7494714186986308,0.3940042328718499,0.41916978845752145,0.4136308048489703,0.4254137954263209,0.44226259531636075,0.44224598685826483
2015-07-07,363,63.340137209842155,0.6973356242441809,0.6398943568423306,0.44164589535464793,0.4305038936449613,0.4191697884575214,0.4653754006954868,0.44993370532931287,0.4449367281626943
2015-07-08,315,57.29669763574277,0.6051259549226363,0.578840449324383,0.4679640718068388,0.4258293756862997,0.42381228916989083,0.4805690234326628,0.44497775530251665,0.4510999993520893
2015-07-09,354,67.28851120723317,0.6800463112463913,0.6797828438417071,0.48102710829405765,0.4365231359478955,0.4289350485766433,0.4873920418320644,0.45459866553473394,0.4550828950594024
2015-07-10,324,61.65007639852951,0.6224152679204259,0.6228205009348747,0.5248267012217912,0.4374836533366615,0.43463411841665545,0.5310959693512409,0.4565628206703283,0.45976167551989866
2015-07-11,195,44.913216825242245,0.3746017816187749,0.4537362130886384,0.5056163534464695,0.4299275832117016,0.43092011784675993,0.5159893614856075,0.45225269383116695,0.45776286460710663
2015-07-12,512,94.24408760419905,0.9835698060964756,0.9521018185339594,0.5741972950043682,0.45035458634612713,0.4391805673901483,0.5702589981607098,0.4692514003120868,0.4653012090743424
2015-07-13,534,105.86021878408646,1.0,1.0,0.6252109081772976,0.4748511597028125,0.4477788879911798,0.6242449095225928,0.49214426444266074,0.4733964959755158
2015-07-14,314,68.50646057530005,0.6032049201451042,0.6920871892674789,0.6640158106834477,0.4755555391212409,0.45270954392017904,0.6720435111882865,0.49775530889079495,0.4775043191383313
2015-07-15,298,59.6936007258623,0.5724683637045893,0.6030551862799435,0.6887971593136129,0.48163881591675944,0.4576081826028861,0.6971789976811946,0.5030521394280423,0.4831047294046909
2015-07-16,424,84.0591570286278,0.8145187456736438,0.8492084575905248,0.6953286775572222,0.4925246796561085,0.4596572863655871,0.707152701570384,0.5137838458137369,0.48598204165349007
2015-07-17,304,69.76975972416975,0.5839945723697824,0.7048496812982007,0.6839945723697823,0.4925887141486929,0.45959325187300265,0.713648234015971,0.5194014483243572,0.48682228980688624
2015-07-18,246,41.826882581553505,0.472574555272916,0.4225564911483014,0.6707394324048103,0.49931233587005547,0.4594011483952495,0.6980198381983629,0.5179989362746759,0.48499660852353726
2015-07-19,429,73.0470929758802,0.8241239195613047,0.7379589725887061,0.6851471932363016,0.5167937523455983,0.46865413257369615,0.7038374510730627,0.5325873015215474,0.49036924371842366
2015-07-20,388,81.40416359364502,0.7453614936824854,0.8223863603969159,0.6974418158125076,0.53440323780631,0.47473740936921466,0.7237940370192669,0.5503904597733055,0.4970460449023745
2015-07-21,508,115.27645041433315,0.9758856669863468,1.0,0.7575702043492647,0.5509241368930867,0.4863916870195766,0.7784204157104031,0.5712445912246908,0.5058162086042628
2015-07-22,442,79.57812298398017,0.8490973716692231,0.8039387672441194,0.7441229609065396,0.5672529325021103,0.4974376369903866,0.7636041105814191,0.5856175753673215,0.5154808321707108
2015-07-23,686,136.30363467424735,1.0,1.0,0.7441229609065396,0.5887398847073284,0.5068363887487232,0.7636041105814191,0.6090043959791179,0.5244048065160415
2015-07-24,519,87.32840247573759,0.9970170495392008,0.8822360417557984,0.7835041738459493,0.6071177840790529,0.5123753723572743,0.782618995830251,0.6198383924187016,0.5278977486383205
2015-07-25,147,23.300858640124076,0.28239211229723027,0.23539715274060766,0.7544965487052133,0.6051327148089364,0.5086293545410866,0.7458531924763174,0.6160615351714349,0.5220847052335663
2015-07-26,479,84.6348587979442,0.9201756584379136,0.8550244903564354,0.7650622399816404,0.6181317168035708,0.5170178730696438,0.7464347957529085,0.6263337642498711,0.5296837048310176
2015-07-27,807,154.83547220245745,1.0,1.0,0.806662782744662,0.6441010834896975,0.5273451249704543,0.7759498276230884,0.651657820778182,0.5392487860292309
2015-07-28,704,124.5470680595099,1.0,1.0,0.8594053272173705,0.6660362771430066,0.5388570149840762,0.8336941785082583,0.6707610133797614,0.5497965517275376
2015-07-29,575,109.92775505597378,1.0,1.0,0.8769929352612401,0.6810557455971998,0.5525140604992758,0.8598982812493876,0.6837092580515048,0.5629787168905606
2015-07-30,428,94.17971070745355,0.8222028847837726,0.9514514503037487,0.8846770743713688,0.7023151971352225,0.55853330280221,0.8728047902400708,0.7092315988701929,0.5722357459686995
2015-07-31,311,64.43673511942485,0.5974418158125077,0.6509727479696241,0.8468326892539848,0.703339749016573,0.5602942513482811,0.8379020650370332,0.7107706140776814,0.5754712254319816
2015-08-01,224,49.162689962750456,0.43031179016720805,0.49666655710156626,0.8049541311037833,0.707758129004897,0.5580850613541192,0.8071748440227781,0.7136793175883024,0.5749582493722302
2015-08-02,415,77.24805081801065,0.7972294326758542,0.7803991903546713,0.7846770743713687,0.7180036478184021,0.5647766658291895,0.7852147630582451,0.7243545943874191,0.5812375353044973
2015-08-03,526,111.11669587608887,1.0,1.0,0.7849753694174486,0.7441651179822819,0.5735991071542664,0.7969911588826654,0.7505512219670677,0.5885358073199319
2015-08-04,485,103.84949172188357,0.9317018671031068,1.0,0.8499063448980362,0.7644000176389542,0.5842288329232779,0.8734514436086046,0.7721612112553723,0.5989067333580156
2015-08-05,653,131.48406983725832,1.0,1.0,0.8578887790542449,0.7727598988643691,0.5959648436609453,0.887948994572961,0.7805121639654179,0.6113873796408894
2015-08-06,476,104.28081843904332,0.9144125541053171,1.0,0.8493300344647766,0.779995796526407,0.6052498450856841,0.887948994572961,0.7925156854040069,0.6212246953666599
2015-08-07,545,111.63710964966954,1.0,1.0,0.8493300344647766,0.7931582646956524,0.609493820190976,0.887948994572961,0.8065543370931941,0.6257660461978554
2015-08-08,218,50.37301031052163,0.418785581502015,0.5088938302750426,0.7912085926149781,0.7844495737041732,0.6104863548260344,0.8388383776004653,0.800858036640972,0.627728351087853
2015-08-09,576,108.35234241966224,1.0,1.0,0.8089883041366009,0.797035731440159,0.6172596923884103,0.8436932325700905,0.8134306866098094,0.6349967536400689
2015-08-10,696,131.1324316601156,1.0,1.0,0.8492441225553501,0.8178823387195332,0.6239049609656174,0.8785959577731279,0.8316394795068548,0.6419460866690109
2015-08-11,518,117.94057510278701,0.9950960147616686,1.0,0.9057225450147962,0.8182665456750396,0.6343105660105834,0.9289293020629714,0.8332360855557229,0.6512437429339049
2015-08-12,601,122.61428050091024,1.0,1.0,0.9259996017472109,0.8182665456750396,0.6465588526889261,0.9508893830275043,0.8332360855557229,0.6626901749991918
2015-08-13,287,57.16198399273871,0.5513369811517354,0.5774795034258545,0.8811332998623843,0.8165376143752607,0.6460465767482508,0.9086373333700897,0.829415829361002,0.6635855691258984
2015-08-14,292,64.09234914229286,0.5609421550393963,0.6474935852609561,0.8440573286560132,0.8161534074197543,0.6488961116682569,0.8733866918961853,0.8308971093270359,0.6669746243775391
2015-08-15,235,58.675437052873974,0.451443172720062,0.592769177796434,0.7892016459280194,0.8040508883213016,0.648287783988705,0.8326636096758288,0.8223491333338994,0.6680664895738182
2015-08-16,568,89.83063174195412,1.0,0.9075148374374864,0.7977603905174877,0.8179177359089755,0.6552532250288343,0.8234150934195773,0.8291046385385422,0.6742530434314497
2015-08-17,425,89.07062811603835,0.816439780451176,0.8998368933592781,0.7794043685626054,0.8293799100815842,0.6643461229758197,0.8133987827555051,0.8450139852789081,0.681506460776792
2015-08-18,514,108.68272590852378,0.9874118756515399,1.0,0.8362669979775579,0.8348228419512586,0.6758082971484285,0.8625093997280009,0.853748686192618,0.6931679938570827
2015-08-19,855,161.89557227048135,1.0,1.0,0.8362669979775579,0.8433107921618425,0.6888570149840763,0.8625093997280009,0.8596691408460541,0.7050298003096798
2015-08-20,670,128.80690875888035,1.0,1.0,0.8362669979775579,0.8441146032622976,0.6975193700776923,0.8625093997280009,0.8596691408460541,0.7154568660353725
2015-08-21,688,116.62755587927853,1.0,1.0,0.836757396501391,0.8491446908733234,0.7081988116877169,0.8625093997280009,0.8662045152712501,0.7259110453192859
2015-08-22,186,36.31590834871297,0.35731246862098526,0.36688181995813246,0.7724886433634894,0.8277217731606896,0.7082308289340091,0.7991975817238142,0.8451005759365213,0.7270524859578197
2015-08-23,450,77.25416988403285,0.8644656498894805,0.7804610082791221,0.803801510237264,0.8233033931723657,0.7152105886257093,0.8194957322091408,0.841708074820632,0.7307732336196668
2015-08-24,761,145.11758354178517,1.0,1.0,0.8477072947333243,0.8472236560957913,0.7261781854523639,0.8547463736830453,0.8671948363959452,0.7416281857836899
2015-08-25,588,110.08989633737684,1.0,1.0,0.9025629774613181,0.8498844674811942,0.7340080921423825,0.8954694559034019,0.872027353384064,0.7491805588169674
2015-08-26,450,95.06765178569813,0.8644656498894805,0.9604218837477879,0.8890095424502663,0.8453666558108435,0.7447338696502704,0.9007601605344322,0.8707080828423236,0.7611829518102529
2015-08-27,486,114.72877275413411,0.9336229018806389,1.0,0.9007278545932124,0.8431540858735314,0.7545951815082691,0.9107764711985042,0.8707080828423236,0.7707345481110425
2015-08-28,373,66.54992849940959,0.7165459720195027,0.672321304798432,0.8736412642300087,0.8337056182741815,0.7573806819356907,0.8780086016783475,0.8597854596689379,0.7717473588602214
2015-08-29,222,54.49903118599652,0.4264697206121437,0.550576996601051,0.8162882362912232,0.8205145128017939,0.7614148549685082,0.8330663013384525,0.846422977878848,0.7778272883745205
2015-08-30,460,86.41414109101788,0.8836759976648022,0.8729997071576774,0.8046558360577034,0.8300556521968704,0.7666977006067217,0.8203662720542203,0.8538238765184497,0.7822972452980655
2015-08-31,597,116.79339182278069,1.0,1.0,0.8046558360577034,0.8490452591912968,0.7784016940980969,0.8203662720542203,0.8706016579483975,0.7921404877683499
2015-09-01,564,107.11114910170693,1.0,1.0,0.8689245891956048,0.8558042781021017,0.7869039629602519,0.883678090058407,0.8779216849365752,0.8011381396619971
2015-09-02,484,98.08900394897377,0.9297808323255745,0.9909451235839819,0.8754561074392143,0.8534636391796209,0.7988143785809514,0.904726501588893,0.8776198557227078,0.8140855388448878
2015-09-03,617,126.91809868906574,1.0,1.0,0.8754561074392143,0.8557402436095173,0.8100701306242358,0.904726501588893,0.8776198557227078,0.8248905334890401
2015-09-04,441,95.13727739733429,0.8471763368916908,0.9611252771716144,0.8601737411283834,0.8506461215059069,0.8117030101851381,0.9008390293060545,0.8763240316284283,0.8284180977969231
2015-09-05,316,49.24577641620164,0.6070469897001685,0.497505938811734,0.8344318751094522,0.840400602692402,0.8101981996094045,0.854547434812449,0.8595742295888195,0.826044957496413
2015-09-06,515,86.71731757043912,0.9893329104290721,0.8760625505119042,0.8400028759642953,0.8400450330400377,0.8166016488678451,0.8421536898636395,0.8554429812725496,0.8309986591828717
2015-09-07,742,146.16578429368093,1.0,1.0,0.8683482787623452,0.8594188469899706,0.8219342103470719,0.8749215593837963,0.8718131869300482,0.83633561178551
2015-09-08,828,169.22689024468713,1.0,1.0,0.9257013067011309,0.8594188469899706,0.8282272892150648,0.9198638597236913,0.8718131869300482,0.8426219367699288
2015-09-09,567,121.71626570372479,1.0,1.0,0.9373337069346507,0.8594188469899706,0.8386505928547519,0.9325638890079235,0.8718131869300482,0.8517263332184515
2015-09-10,633,124.65991033491164,1.0,1.0,0.9373337069346507,0.8595823131645816,0.8389244294198106,0.9325638890079235,0.8718131869300482,0.8525246362428854
2015-09-11,478,110.57857565893264,0.9182546236603815,1.0,0.9291591693006888,0.8568574672865943,0.837562006480817,0.9325638890079235,0.8718131869300482,0.8525246362428854
2015-09-12,439,86.27115868182055,0.8433342673366265,0.8715552259676544,0.920514512801794,0.866590710159424,0.8415641622673424,0.9206248992462907,0.8816157110147749,0.8555157701878885
2015-09-13,700,113.43589353235818,1.0,1.0,0.920514512801794,0.8812259716581109,0.8486896895389326,0.9206248992462907,0.8933659248394097,0.8621315170832227
2015-09-14,738,154.793551544269,1.0,1.0,0.9357968791126249,0.8995111992341088,0.8517810437777052,0.9245123715291292,0.9069402855795285,0.8646447094567139
2015-09-15,518,103.77630157253837,0.9950960147616686,1.0,0.9746017816187749,0.8993477330594978,0.8586327344842366,0.9747617776479558,0.9100231243316124,0.8695638814350772
2015-09-16,531,112.71664000427566,1.0,1.0,0.9756684905758677,0.9054664070444586,0.8674231585630212,0.9871555225967654,0.9133618945529698,0.8791879399159389
2015-09-17,537,114.69627863810749,1.0,1.0,0.9756684905758677,0.9058860111894073,0.8703544265703329,0.9871555225967654,0.9133618945529698,0.8835552903727938
2015-09-18,334,69.52659975176792,0.6416256156957477,0.7023931552942487,0.9398310521454425,0.8939401983792655,0.8686254952705539,0.9573948381261903,0.9034416663961113,0.8815554036210828
2015-09-19,333,50.52368962848984,0.6397045809182156,0.5104160695613468,0.903801510237264,0.8819303510765393,0.8630224771694184,0.908436445082325,0.8871222020481563,0.8733956714471052
2015-09-20,526,101.39655276165975,1.0,1.0,0.903801510237264,0.8819303510765394,0.8655375209749313,0.908436445082325,0.8871222020481563,0.8766633586597032
2015-09-21,553,129.0722893814544,1.0,1.0,0.9119760478712259,0.9033532687891731,0.8655375209749313,0.908436445082325,0.908226141382885,0.8766633586597032
2015-09-22,631,132.97355300278974,1.0,1.0,0.9276426211375632,0.9078710804595237,0.8655872368159446,0.9212809224855596,0.9155441077735811,0.8786260912971066
2015-09-23,663,114.13819617383518,1.0,1.0,0.9276426211375632,0.9078710804595237,0.8775473682776574,0.9212809224855596,0.9155441077735811,0.8913694720847631
2015-09-24,538,102.95502892417457,1.0,1.0,0.9276426211375632,0.9078710804595237,0.8788777739703589,0.9212809224855596,0.9155441077735811,0.8937857305788225
2015-09-25,334,80.35396382041709,0.6416256156957477,0.811776706896809,0.8922955812309711,0.9004430793197327,0.8729048675652881,0.9024585931752405,0.910589268545215,0.8906486756937694
2015-09-26,232,44.538450501207684,0.4456800683874655,0.44995013262768546,0.8368635880697177,0.8841783182032936,0.8636662020384125,0.8474536064380089,0.8922542729661379,0.8814811779042308
2015-09-27,289,45.02102439354257,0.5551790507067996,0.4548253401038156,0.7923814931403976,0.8787994208262034,0.8562525195501925,0.7929361404483906,0.8850044074763175,0.8723949335726277
2015-09-28,243,52.18751667752286,0.46681145094031945,0.527224898628304,0.7749000766648548,0.880144145170476,0.850329328986135,0.7754193147817962,0.8842260042105592,0.8653244910447035
2015-09-29,456,95.33967776505641,0.8759918585546735,0.9631700288698799,0.7985288044285006,0.8798880072001384,0.8549718296985044,0.8206947107126494,0.8872316816009659,0.8705277790597079
2015-09-30,574,108.37548103650025,1.0,1.0,0.7985288044285006,0.8798880072001384,0.8644666331957176,0.8206947107126494,0.8872316816009659,0.8789166697746817
2015-10-01,428,85.10770182410056,0.8222028847837726,0.8598013916616427,0.7807490929068779,0.8739614366929308,0.8648828573975162,0.8066748498788137,0.882558394656354,0.8802400397964646
2015-10-02,338,69.90853106523917,0.6493097548058764,0.7062516201311967,0.7456800683874655,0.8646124007756075,0.8590380199776142,0.7773000118919333,0.8730686112079279,0.8753442334653179
2015-10-03,212,40.75728103460958,0.4072593728368219,0.4117508310391078,0.6864060056711476,0.8448543798701683,0.8502973117398428,0.718475094995844,0.8534603055758981,0.865540080649303
2015-10-04,632,122.06367136716035,1.0,1.0,0.6864060056711476,0.8499485019737786,0.8502973117398428,0.718475094995844,0.8547561296701776,0.865540080649303
2015-10-05,583,120.82355442161838,1.0,1.0,0.7222434441015728,0.8630469356504397,0.8517237691714209,0.7372974243061632,0.8715059317097864,0.865540080649303
2015-10-06,480,103.42839886368075,0.9220966932154459,1.0,0.7698851065843709,0.8608057284099855,0.8504253807250116,0.7923024110433946,0.8756371800260563,0.865540080649303
2015-10-07,599,123.75104863273715,1.0,1.0,0.8143672015136909,0.8608057284099855,0.860112287699978,0.8468198770330131,0.8756371800260563,0.8737251834780523
2015-10-08,268,55.01618972450999,0.514837320378624,0.5558015958041006,0.8191697884575214,0.8446336390892729,0.8520262430396218,0.8496775467505927,0.8608305665528597,0.8663218767414539
2015-10-09,267,59.295150955576695,0.5129162856010917,0.5990298435711616,0.7828622311621632,0.8283975152759759,0.8439081811329733,0.8132635282207209,0.8474648946718984,0.8596390408009733
2015-10-10,180,33.62956792038126,0.3457862599557922,0.33974303945704176,0.7174408571577425,0.8065903906078358,0.8330863518862086,0.747237832166425,0.8254563293204665,0.8486347581252573
2015-10-11,623,115.43034803373774,1.0,1.0,0.7352205686793652,0.8093152364858229,0.8330863518862086,0.7612576930002609,0.8254563293204665,0.8486347581252573
2015-10-12,418,84.04624003565169,0.8029925370084507,0.849077963542408,0.7505888468996226,0.8079705121415504,0.8372806111504871,0.7755403273413821,0.8247070872396249,0.8531613991272
2015-10-13,657,117.48977346565026,1.0,1.0,0.8098629096159404,0.8079705121415504,0.8445982418998307,0.8343652442374712,0.8247070872396249,0.8590365060395173
2015-10-14,308,62.003321755721785,0.591678711479911,0.6263891656174162,0.7690307807639315,0.7943598025242141,0.8469355008791614,0.7970041607992128,0.8122533927602055,0.8595968391698671
2015-10-15,390,93.42916570387769,0.7492035632375498,0.9438690620504158,0.7439511370876865,0.7861633874734102,0.8427555602664539,0.7913910670042543,0.8103823614952194,0.8602027429134158
2015-10-16,525,97.73744003661257,1.0,0.9873934457143232,0.7517414677661419,0.7861633874734102,0.8458148972589344,0.7901304115756866,0.8099621430190301,0.8616620187859999
2015-10-17,92,23.726149620243024,0.17673519953296046,0.2396936590347521,0.669414987719438,0.7587212274578422,0.8323036193236246,0.714099777479162,0.7846185983201885,0.8489902464365792
2015-10-18,511,90.38340831219614,0.9816487713189433,0.9130992681551003,0.71609613281347,0.7700553326452819,0.8319977655122737,0.7498295447142619,0.7916421354155503,0.8475419009058309
2015-10-19,531,104.98722981831676,1.0,1.0,0.7648045042533608,0.7820651799480082,0.8319977655122737,0.7899265603571457,0.8079615997635055,0.8475419009058309
2015-10-20,512,97.22285602695348,0.9835698060964756,0.9821948557142531,0.828582858867429,0.7815175068178907,0.8317239289472149,0.8541717419828669,0.8073680949539805,0.8472451485010684
2015-10-21,466,102.5278928050348,0.8952022063299954,1.0,0.8181030795004286,0.7780242470288906,0.8406887579090319,0.8541717419828669,0.8073680949539804,0.8577971181684327
2015-10-22,812,154.56258832722088,1.0,1.0,0.8378038257995837,0.7780242470288906,0.8429476637442072,0.869263945628626,0.8073680949539804,0.8614561013637807
2015-10-23,329,72.71089289337706,0.6320204418080868,0.7345625079607411,0.8010058699803922,0.7657582617558268,0.8368146711076753,0.8427201964247001,0.7985201785526718,0.8570321431631265
2015-10-24,152,31.914520010741878,0.2919972861848912,0.3224167511438875,0.7710377274508903,0.742158171295323,0.8250146258774235,0.8123229549773473,0.7759340702574682,0.8457390890155245
2015-10-25,391,76.85450477310859,0.7511245980150819,0.7764233875796289,0.7712298309286435,0.7458081373726343,0.8231256083461834,0.7955783875302685,0.7747556262802286,0.8426724474127218
2015-10-26,553,119.80071035575448,1.0,1.0,0.7712298309286435,0.7642854684263853,0.8242318933148395,0.7968390429588362,0.7930906218593059,0.8426724474127218
2015-10-27,547,109.37523473405487,1.0,1.0,0.8535563109753473,0.7791128334028254,0.8289561271145144,0.8728696770553611,0.811263110522512,0.8481337589994147
2015-10-28,518,87.14563664591846,0.9950960147616686,0.8803896481690997,0.8549010353196198,0.7967223188635372,0.8384332320170066,0.869598715056761,0.8230352688405385,0.8536306365255488
2015-10-29,488,90.37787402036719,0.9374649714357033,0.913043357917667,0.8486475324631902,0.7987714226262381,0.8393297149131882,0.8609030508485278,0.8213643798087982,0.8542980307048821
2015-10-30,256,64.41832832440801,0.4917849030482378,0.6507867931425954,0.7994690421583664,0.7818309193945127,0.8308594632973256,0.8277622445913619,0.8097239395802179,0.848477810590592
2015-10-31,177,40.35181007412616,0.3400231556231956,0.40765455668755074,0.7439511370876865,0.7657582617558268,0.8198598492243788,0.7685277002601171,0.794652378414415,0.8386053865353845
2015-11-01,578,104.46483202296774,1.0,1.0,0.7439511370876865,0.7774479365956309,0.8210301686856192,0.768527700260117,0.8044439910767084,0.8387563011423181
2015-11-02,500,96.9595793521192,0.9605173887660894,0.9795351005268506,0.7768008317834868,0.7958898704599398,0.820372125165054,0.793024959516728,0.8233701333929665,0.8384152194844322
2015-11-03,513,80.18605779651926,0.9854908408740077,0.8100804346450439,0.8461501872523984,0.7954062318224068,0.8226773668980927,0.8417913278668436,0.817039481214468,0.8358978054423228
2015-11-04,538,84.07928866768391,1.0,0.8494118376713623,0.8710377274508903,0.7954062318224068,0.8292265837364232,0.849090172876017,0.8120198758035133,0.8417629037566499
2015-11-05,470,85.70145970663845,0.902886345440124,0.8657998364883079,0.8613263619949028,0.7947658868965627,0.8277858076532741,0.8356701565248479,0.8075465370197903,0.8415918585229233
2015-11-06,362,81.99693505413762,0.6954145894666487,0.8283748398852026,0.8308678209415674,0.7846130398787844,0.8227093841443849,0.818507640513368,0.8018256983492971,0.8387314391876768
2015-11-07,235,48.28911208232362,0.451443172720062,0.48784122800422797,0.7765025367374069,0.7824999016234989,0.8135667703563859,0.7792527984968809,0.7995603527559679,0.8301954596544139
2015-11-08,532,99.50696756717544,1.0,1.0,0.7827560395938364,0.7987360254367959,0.8135667703563859,0.7879484627051141,0.8129260246369292,0.8301954596544139
2015-11-09,595,97.60032322083596,1.0,0.9860082217393109,0.8335775492890128,0.8205431501049361,0.8135667703563859,0.8214706055647858,0.8344681973796715,0.8299622633500691
2015-11-10,795,159.32777826379163,1.0,1.0,0.8995752337266932,0.8205431501049361,0.8149291932953795,0.8807051498960305,0.8344681973796715,0.8299622633500691
2015-11-11,558,109.69513418282939,1.0,1.0,0.8995752337266932,0.8271100655379878,0.817540288839769,0.8807051498960305,0.839498931928258,0.8321030095839415
2015-11-12,352,71.99797840244841,0.676204241691327,0.7273602823301739,0.871143919019217,0.8163168735943653,0.8121436928679578,0.855487668076363,0.8304109413392637,0.8275590142894445
2015-11-13,405,72.0459877555939,0.7780190849005324,0.7278452972907773,0.8503967434218694,0.8225282193750527,0.8084440109496335,0.8472641543409363,0.8337928123950424,0.823023102577624
2015-11-14,163,32.72628757639929,0.31312866873774514,0.33061764093057866,0.7817096102956439,0.8079923895583926,0.7970778885159013,0.795384734666858,0.8133510983577145,0.8118667299264669
2015-11-15,461,81.72035298902269,0.8855970324423345,0.825580666862108,0.779980678995865,0.8041789573064704,0.7951711723899403,0.791362817704238,0.8079573390626407,0.8089597410408355
2015-11-16,718,121.90173798445159,1.0,1.0,0.8104392200492001,0.8316211173220384,0.7951711723899403,0.8085253337157177,0.8333008837614823,0.8089597410408355
2015-11-17,558,113.35481470381367,1.0,1.0,0.8652949027771939,0.8322328249447403,0.801144078795011,0.8597412109152949,0.8361975748229789,0.8139198551192646
2015-11-18,863,161.78529253566666,1.0,1.0,0.8652949027771939,0.8322328249447403,0.8071490024463742,0.8597412109152949,0.8361975748229789,0.8220795872932422
2015-11-19,650,143.8675739441569,1.0,1.0,0.8652949027771939,0.8327804980748578,0.8071490024463742,0.8611403887413637,0.8367910796325038,0.8220795872932422
2015-11-20,307,55.20920132330765,0.5897576767023789,0.5577514973723048,0.8242706704474317,0.8225990137539371,0.800311630391414,0.8169155384785942,0.8220494628782473,0.8147087789161138
2015-11-21,317,57.71477528190177,0.6089680244777007,0.5830640828415126,0.7851674728952018,0.8095646145698604,0.7937944307993755,0.7752219467627455,0.8081515989729644,0.8077598469634725
2015-11-22,463,77.75464132175809,0.8894391019973988,0.7855170258829391,0.8064909589258091,0.818145236576171,0.791951749165999,0.7810376211180221,0.8098500829037043,0.8041851307281881
2015-11-23,484,91.45906269670787,0.9297808323255745,0.9239660771151356,0.8216671336683132,0.8394046881141937,0.7907814297047584,0.8006496991004578,0.8299017271027459,0.802917898680107
2015-11-24,391,67.19653004802943,0.7511245980150819,0.6788536032795135,0.865466726596047,0.8394046881141938,0.7926064127434139,0.8354732953353514,0.8266494009594089,0.8007025136198187
2015-11-25,323,62.14150078310433,0.6204942331428938,0.6277851205955861,0.8389564466661028,0.8267544958856236,0.7955199821560045,0.8156937407086993,0.814242238312595,0.8036664300859505
2015-11-26,461,98.7928298505458,0.8855970324423345,0.9980555316515133,0.8275161499103364,0.8229410636337013,0.8010269485182634,0.8154992938738506,0.8141774227009788,0.8127202666117453
2015-11-27,462,96.52601624946811,0.8875180672198666,0.9751550250337654,0.8162679566323229,0.8193551320489745,0.8080387254562559,0.813014796377227,0.8173362685964676,0.820185768718503
2015-11-28,229,42.55859291372993,0.43991696405486896,0.42994860194925766,0.7602596530378098,0.8027701984696134,0.8007708105479258,0.7560096565721528,0.8012331100641873,0.8112987449364927
